Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-12-01,16:40:00,49.43,49.44,49.43,49.43,7090,0
2017-12-01,16:45:00,49.44,49.4603,49.44,49.45,814,0
2017-12-01,16:50:00,49.4393,49.4497,49.4393,49.4497,1216,0
2017-12-01,16:55:00,49.4749,49.49,49.4749,49.48,4328,0
2017-12-01,17:00:00,49.487,49.487,49.487,49.487,200,0
2017-12-01,17:05:00,49.45,49.457,49.45,49.45,1208,0
2017-12-01,17:10:00,49.42,49.45,49.41,49.45,39986,0
2017-12-01,17:15:00,49.43,49.43,49.225,49.38,71271,0
2017-12-01,17:20:00,49.4,49.4,49.33,49.36,4800,0
2017-12-01,17:25:00,49.38,49.38,49.31,49.32,7403,0
2017-12-01,17:30:00,49.316,49.37,49.25,49.28,25174,0
2017-12-01,17:35:00,49.27,49.28,49.11,49.22,14328,0
2017-12-01,17:40:00,49.2699,49.2699,49.21,49.25,7753,0
2017-12-01,17:45:00,49.28,49.28,49.24,49.25,2014,0
2017-12-01,17:50:00,49.24,49.24,49.2,49.202,5924,0
2017-12-01,17:55:00,49.19,49.23,49.18,49.185,19109,0
2017-12-01,18:00:00,49.22,49.26,49.15,49.26,8435,0
2017-12-01,18:05:00,49.243,49.31,49.243,49.31,10244,0
2017-12-01,18:10:00,49.31,49.387,49.3,49.3,1600,0
2017-12-01,18:15:00,49.336,49.336,49.29,49.29,1733,0
2017-12-01,18:20:00,49.31,49.31,49.2868,49.2868,2982,0
2017-12-01,18:25:00,49.28,49.29,49.2742,49.29,3664,0
2017-12-01,18:30:00,49.29,49.29,49.29,49.29,100,0
2017-12-01,18:35:00,49.29,49.29,49.26,49.2813,5645,0
2017-12-01,18:40:00,49.276,49.29,49.276,49.29,931,0
2017-12-01,18:45:00,49.28,49.3275,49.28,49.3275,2157,0
2017-12-01,18:50:00,49.33,49.35,49.3243,49.35,496,0
2017-12-01,18:55:00,49.36,49.3752,49.351,49.3752,653,0
2017-12-01,19:00:00,49.36,49.38,49.36,49.38,9932,0
2017-12-01,19:05:00,49.36,49.3699,49.35,49.35,1030,0
2017-12-01,19:10:00,49.37,49.37,49.36,49.36,1010,0
2017-12-01,19:15:00,49.34,49.368,49.34,49.363,2720,0
2017-12-01,19:20:00,49.3506,49.3506,49.3506,49.3506,319,0
2017-12-01,19:25:00,49.36,49.36,49.36,49.36,500,0
2017-12-01,19:30:00,49.36,49.36,49.34,49.36,5661,0
2017-12-01,19:35:00,49.3501,49.37,49.3501,49.37,3325,0
2017-12-01,19:40:00,49.37,49.38,49.36,49.37,4297,0
2017-12-01,19:45:00,49.3568,49.36,49.3568,49.36,961,0
2017-12-01,19:50:00,49.3567,49.3567,49.3325,49.3325,1579,0
2017-12-01,19:55:00,49.3312,49.35,49.3312,49.35,3659,0
2017-12-01,20:00:00,49.35,49.3686,49.35,49.35,1605,0
2017-12-01,20:05:00,49.3678,49.379,49.3678,49.379,1119,0
2017-12-01,20:10:00,49.3799,49.3799,49.34,49.34,21730,0
2017-12-01,20:15:00,49.3599,49.3599,49.3599,49.3599,210,0
2017-12-01,20:20:00,49.35,49.3766,49.35,49.3766,3585,0
2017-12-01,20:25:00,49.372,49.372,49.37,49.37,528,0
2017-12-01,20:30:00,49.37,49.4,49.37,49.39,43587,0
2017-12-01,20:35:00,49.3867,49.3867,49.37,49.37,1967,0
2017-12-01,20:40:00,49.37,49.39,49.37,49.38,1000,0
2017-12-01,20:45:00,49.38,49.39,49.36,49.38,800,0
2017-12-01,21:00:00,49.38,49.38,49.3514,49.369,9764,0
2017-12-01,21:05:00,49.36,49.36,49.3401,49.3401,518,0
2017-12-01,21:15:00,49.3708,49.3708,49.3667,49.3667,1696,0
2017-12-01,21:20:00,49.36,49.36,49.36,49.36,800,0
2017-12-01,21:25:00,49.3699,49.3699,49.3597,49.3597,1064,0
2017-12-01,21:30:00,49.38,49.3803,49.38,49.3803,22654,0
2017-12-01,21:35:00,49.37,49.39,49.37,49.3818,10329,0
2017-12-01,21:40:00,49.39,49.4,49.3876,49.3876,1460,0
2017-12-01,21:45:00,49.38,49.43,49.38,49.429,2252,0
2017-12-01,21:50:00,49.41,49.41,49.39,49.39,500,0
2017-12-01,22:00:00,49.385,49.39,49.36,49.39,122293,0
2017-12-04,15:35:00,49.61,49.61,49.53,49.53,6666,0
2017-12-04,15:40:00,49.54,49.5766,49.54,49.5766,1092,0
2017-12-04,15:45:00,49.588,49.588,49.56,49.57,1837,0
2017-12-04,15:50:00,49.58,49.58,49.55,49.55,9907,0
2017-12-04,15:55:00,49.56,49.56,49.5416,49.5492,6863,0
2017-12-04,16:00:00,49.545,49.55,49.51,49.51,4544,0
2017-12-04,16:05:00,49.49,49.52,49.49,49.52,18704,0
2017-12-04,16:10:00,49.52,49.52,49.488,49.488,2225,0
2017-12-04,16:15:00,49.47,49.49,49.46,49.47,1600,0
2017-12-04,16:20:00,49.46,49.46,49.42,49.44,1600,0
2017-12-04,16:25:00,49.43,49.4732,49.43,49.4732,1811,0
2017-12-04,16:30:00,49.47,49.48,49.45,49.46,3890,0
2017-12-04,16:35:00,49.455,49.46,49.42,49.43,13885,0
2017-12-04,16:40:00,49.419,49.45,49.41,49.45,19189,0
